timestamp,packet_id,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,battery,temperature
1760475859.178627,0,-0.95318603515625,0.12432861328125,0.12554931640625,9.419847328244275,-164.15267175572518,-37.13740458015267,657.6146788990826,-25.412844036697248,-17.155963302752294,,
1760475859.210904,0,-0.95306396484375,0.12420654296875,0.12530517578125,9.419847328244275,-168.06106870229007,-35.18320610687023,446.2385321100918,-25.229357798165136,-17.06422018348624,,
1760475859.221544,0,-0.952880859375,0.12432861328125,0.12530517578125,9.419847328244275,-140.70229007633588,-43.0,1080.3669724770643,-26.146788990825687,-17.431192660550458,,
1760475859.2427452,0,-0.9527587890625,0.12432861328125,0.1253662109375,9.396946564885496,-152.42748091603053,-25.41221374045801,751.559633027523,-25.779816513761467,-16.14678899082569,,
1760475859.264063,0,-0.95257568359375,0.1243896484375,0.12530517578125,9.427480916030534,-166.10687022900763,-44.954198473282446,657.6146788990826,-25.59633027522936,-16.51376146788991,,
1760475859.2747183,0,-0.95245361328125,0.124267578125,0.12542724609375,9.435114503816791,-144.61068702290078,-15.641221374045802,422.7522935779817,-25.321100917431195,-16.51376146788991,,
1760475859.296059,0,-0.9522705078125,0.12420654296875,0.1253662109375,9.419847328244275,-138.74809160305344,-27.366412213740457,516.6972477064221,-26.146788990825687,-16.51376146788991,,
1760475859.3069098,0,-0.9521484375,0.1243896484375,0.12530517578125,9.419847328244275,-150.4732824427481,-58.63358778625954,587.1559633027523,-25.412844036697248,-17.79816513761468,,
1760475859.3387978,0,-0.95196533203125,0.1243896484375,0.1253662109375,9.404580152671755,-134.83969465648855,-37.13740458015267,634.1284403669725,-25.412844036697248,-16.788990825688074,,
1760475859.370607,0,-0.95184326171875,0.12420654296875,0.1253662109375,9.404580152671755,-132.8854961832061,-41.045801526717554,563.6697247706422,-25.137614678899084,-16.788990825688074,,
1760475859.381287,0,-0.95166015625,0.1243896484375,0.1253662109375,9.412213740458014,-142.65648854961833,-9.778625954198471,798.5321100917431,-25.871559633027523,-16.69724770642202,,
1760475859.3920326,0,-0.9515380859375,0.12432861328125,0.12548828125,9.442748091603054,-136.793893129771,-33.229007633587784,915.9633027522935,-25.779816513761467,-16.14678899082569,,
1760475859.4027932,0,-0.95135498046875,0.12432861328125,0.1253662109375,9.419847328244275,-156.33587786259542,-46.908396946564885,657.6146788990826,-25.779816513761467,-17.06422018348624,,
1760475859.4242568,0,-0.95123291015625,0.12432861328125,0.12542724609375,9.412213740458014,-156.33587786259542,-44.954198473282446,540.1834862385322,-25.504587155963304,-17.339449541284406,,
1760475859.4559314,0,-0.9510498046875,0.12432861328125,0.1253662109375,9.412213740458014,-136.793893129771,-46.908396946564885,704.5871559633028,-25.59633027522936,-16.788990825688074,,
1760475859.4666717,0,-0.950927734375,0.12432861328125,0.12530517578125,9.435114503816791,-168.06106870229007,-43.0,681.1009174311927,-25.963302752293576,-16.972477064220186,,
1760475859.4878647,0,-0.95074462890625,0.124267578125,0.12542724609375,9.412213740458014,-171.96946564885496,-21.50381679389313,610.6422018348624,-26.055045871559635,-16.788990825688074,,
1760475859.49831,0,-0.95062255859375,0.124267578125,0.1253662109375,9.450381679389311,-173.9236641221374,-33.229007633587784,822.0183486238533,-25.412844036697248,-16.972477064220186,,
1760475859.5297325,0,-0.950439453125,0.1243896484375,0.12542724609375,9.427480916030534,-128.9770992366412,-37.13740458015267,516.6972477064221,-25.963302752293576,-16.88073394495413,,
1760475859.5613573,0,-0.9503173828125,0.124267578125,0.12542724609375,9.419847328244275,-146.5648854961832,-41.045801526717554,775.045871559633,-25.321100917431195,-16.972477064220186,,
1760475859.572052,0,-0.95013427734375,0.1243896484375,0.12530517578125,9.427480916030534,-150.4732824427481,-25.41221374045801,446.2385321100918,-25.59633027522936,-17.06422018348624,,
1760475859.5933113,0,-0.95001220703125,0.12432861328125,0.125244140625,9.412213740458014,-168.06106870229007,-25.41221374045801,657.6146788990826,-25.321100917431195,-16.69724770642202,,
1760475859.6250043,0,-0.9498291015625,0.124267578125,0.12530517578125,9.419847328244275,-158.29007633587787,-9.778625954198471,469.72477064220186,-25.412844036697248,-16.238532110091743,,
1760475859.6357515,0,-0.94970703125,0.1243896484375,0.1253662109375,9.412213740458014,-134.83969465648855,-35.18320610687023,822.0183486238533,-25.871559633027523,-16.88073394495413,,
1760475859.65703,0,-0.94952392578125,0.12445068359375,0.12548828125,9.427480916030534,-123.1145038167939,0.0,728.0733944954129,-25.045871559633028,-16.055045871559635,,
1760475859.6676726,0,-0.94940185546875,0.124267578125,0.1253662109375,9.419847328244275,-164.15267175572518,-41.045801526717554,563.6697247706422,-25.504587155963304,-17.431192660550458,,
1760475859.6783247,0,-0.94921875,0.1243896484375,0.1253662109375,9.435114503816791,-121.16030534351144,-7.824427480916031,657.6146788990826,-25.412844036697248,-16.605504587155963,,
1760475859.7101064,0,-0.9490966796875,0.1243896484375,0.12530517578125,9.427480916030534,-162.19847328244273,-27.366412213740457,328.8073394495413,-24.86238532110092,-16.238532110091743,,
1760475859.720717,0,-0.94891357421875,0.124267578125,0.12542724609375,9.412213740458014,-144.61068702290078,-50.81679389312977,610.6422018348624,-26.055045871559635,-17.06422018348624,,
1760475859.7416356,0,-0.94879150390625,0.124267578125,0.12518310546875,9.427480916030534,-142.65648854961833,-15.641221374045802,798.5321100917431,-25.229357798165136,-16.3302752293578,,
1760475859.7521567,0,-0.9486083984375,0.12432861328125,0.12542724609375,9.419847328244275,-187.6030534351145,-43.0,563.6697247706422,-25.59633027522936,-17.431192660550458,,
1760475859.7835069,0,-0.948486328125,0.1243896484375,0.1253662109375,9.427480916030534,-134.83969465648855,-29.3206106870229,892.4770642201836,-25.045871559633028,-16.972477064220186,,
1760475859.8049457,0,-0.94830322265625,0.12432861328125,0.12530517578125,9.419847328244275,-138.74809160305344,-44.954198473282446,657.6146788990826,-25.137614678899084,-16.69724770642202,,
1760475859.8158052,0,-0.94818115234375,0.12432861328125,0.12542724609375,9.404580152671755,-125.06870229007632,-31.27480916030534,1009.908256880734,-25.412844036697248,-16.605504587155963,,
1760475859.847818,0,-0.947998046875,0.12432861328125,0.1253662109375,9.435114503816791,-130.93129770992363,-50.81679389312977,587.1559633027523,-25.412844036697248,-16.88073394495413,,
