timestamp,packet_id,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,battery,temperature
1760462377.5702384,0,-2.450703296703297,-13.93523076923077,-18.347934065934066,-89.83969465648855,0.0305343511450381,-0.6030534351145038,23.119266055045877,2021.7431192660551,2818.1651376146788,,
1760462377.5811148,1,-0.459956043956044,79.11243956043957,202.38784615384617,15.564885496183209,15.549618320610689,9.427480916030534,-1949.3577981651376,-728.1651376146789,540.1834862385322,,
1760462377.6019454,2,-0.424021978021978,-156.38505494505495,202.4022197802198,15.587786259541986,15.541984732824428,9.404580152671755,-2066.7889908256884,-446.3302752293578,610.6422018348624,,
1760462377.6329467,3,11.347978021978024,-15.767868131868132,-18.347934065934066,-87.8854961832061,0.0305343511450381,-0.5801526717557252,20.91743119266055,1858.348623853211,2935.5963302752293,,
1760462377.6434062,4,-0.459956043956044,-156.38505494505495,202.43815384615388,15.572519083969466,15.557251908396946,9.419847328244275,-2066.7889908256884,-446.3302752293578,962.9357798165138,,
1760462377.664372,5,-0.4383956043956044,79.11243956043957,202.4597142857143,15.580152671755725,15.541984732824428,9.427480916030534,-1691.0091743119267,-469.8165137614679,657.6146788990826,,
1760462377.6748323,6,-0.4312087912087912,-156.38505494505495,202.47408791208792,15.580152671755725,15.549618320610689,9.412213740458014,-1691.0091743119267,-422.8440366972477,399.2660550458716,,
1760462377.695834,7,-0.459956043956044,79.11243956043957,202.4956483516484,15.580152671755725,15.557251908396946,9.404580152671755,-1878.8990825688077,-47.06422018348624,328.8073394495413,,
1760462377.7269742,8,-0.3952747252747253,79.11243956043957,202.53158241758243,15.587786259541986,15.557251908396946,9.435114503816791,-2301.651376146789,-305.41284403669727,868.9908256880734,,
1760462377.7583,9,-0.459956043956044,-156.38505494505495,202.54595604395607,15.557251908396946,15.557251908396946,9.427480916030534,-1996.330275229358,-328.89908256880733,657.6146788990826,,
1760462377.7688448,10,-0.4312087912087912,79.11243956043957,202.5675164835165,15.557251908396946,15.557251908396946,9.419847328244275,-1925.871559633028,-634.2201834862385,657.6146788990826,,
1760462377.820804,11,-0.4671428571428571,79.11243956043957,202.60345054945057,15.564885496183209,15.557251908396946,9.427480916030534,-2043.302752293578,-375.8715596330275,704.5871559633028,,
1760462377.8313897,12,-0.3952747252747253,-156.38505494505495,202.6178241758242,15.572519083969466,15.564885496183209,9.419847328244275,-1667.5229357798166,-634.2201834862385,657.6146788990826,,
1760462377.852347,13,-0.459956043956044,79.11243956043957,202.63938461538464,15.580152671755725,15.549618320610689,9.419847328244275,-1808.4403669724768,-328.89908256880733,704.5871559633028,,
